received_at_server,timestamp_ms_esp32,status,latency_ms
2026-09-14T00:58:14,7015129,OK,36.2
2026-09-14T00:58:19,7020232,OK,34.0
2026-09-14T00:58:24,7025352,OK,34.1
2026-09-14T00:58:29,7030473,OK,34.1
2026-09-14T00:58:34,7035590,OK,38.4
2026-09-14T00:58:39,7040671,OK,37.3
2026-09-14T00:58:45,7045932,OK,34.3
2026-09-14T00:58:50,7051054,OK,35.4
2026-09-14T00:58:55,7056199,OK,36.4
2026-09-14T00:59:00,7061384,OK,46.7
2026-09-14T00:59:05,7066517,OK,35.1
2026-09-14T00:59:10,7071637,OK,35.4
2026-09-14T00:59:15,7076786,OK,34.8
2026-09-14T00:59:20,7081877,OK,35.4
2026-09-14T00:59:26,7086996,OK,34.0
2026-09-14T00:59:31,7092083,OK,36.2
2026-09-14T00:59:36,7097222,OK,34.5
2026-09-14T00:59:41,7102322,OK,34.2
2026-09-14T00:59:46,7107407,OK,34.0
2026-09-14T00:59:51,7112483,OK,34.1
2026-09-14T00:59:56,7117716,OK,38.5
2026-09-14T01:00:03,7122839,OK,34.3
2026-09-14T01:00:09,7129926,OK,34.6
2026-09-14T01:00:14,7135104,OK,35.3
2026-09-14T01:00:20,7140729,OK,33.8
2026-09-14T01:00:25,7146358,OK,42.7
2026-09-14T01:00:31,7151803,OK,34.1
2026-09-14T01:00:36,7157038,OK,37.8
2026-09-14T01:00:41,7162166,OK,34.2
2026-09-14T01:00:46,7167280,OK,34.8
2026-09-14T01:00:51,7172400,OK,35.1
2026-09-14T01:00:56,7177623,OK,34.2
2026-09-14T01:01:01,7182745,OK,34.2
2026-09-14T01:01:06,7187862,OK,35.3
2026-09-14T01:01:12,7192985,OK,34.2
2026-09-14T01:01:17,7198105,OK,34.2
2026-09-14T01:01:22,7203505,OK,34.9
2026-09-14T01:01:27,7208734,OK,34.1
2026-09-14T01:01:33,7213973,OK,38.3
2026-09-14T01:01:38,7219107,OK,34.3
2026-09-14T01:01:43,7224227,OK,34.3
2026-09-14T01:01:48,7229336,OK,34.2
2026-09-14T01:01:53,7234495,OK,34.1
2026-09-14T01:01:59,7239968,OK,33.9
2026-09-14T01:02:04,7245585,OK,34.0
2026-09-14T01:02:09,7250662,OK,34.3
2026-09-14T01:02:14,7255754,OK,35.3
2026-09-14T01:02:19,7260877,OK,34.2
2026-09-14T01:02:25,7265997,OK,33.4
2026-09-14T01:02:30,7271114,OK,35.3
2026-09-14T01:02:36,7276234,OK,36.2
2026-09-14T01:02:41,7282153,OK,35.7
2026-09-14T01:02:47,7287774,OK,34.3
2026-09-14T01:02:52,7293406,OK,34.1
2026-09-14T01:02:58,7298938,OK,34.1
2026-09-14T01:03:03,7304578,OK,34.0
2026-09-14T01:03:08,7309830,OK,45.7
2026-09-14T01:03:14,7314943,OK,34.2
2026-09-14T01:03:19,7320071,OK,35.4
2026-09-14T01:03:24,7325188,OK,36.5
2026-09-14T01:03:29,7330387,OK,34.5
2026-09-14T01:03:34,7335504,OK,34.2
2026-09-14T01:03:39,7340583,OK,34.7
2026-09-14T01:03:44,7345865,OK,34.8
2026-09-14T01:03:50,7350988,OK,34.5
2026-09-14T01:03:55,7356107,OK,34.7
2026-09-14T01:04:00,7361184,OK,35.4
2026-09-14T01:04:05,7366272,OK,35.1
2026-09-14T01:04:10,7371378,OK,34.0
2026-09-14T01:04:15,7376485,OK,35.5
2026-09-14T01:04:20,7381609,OK,34.2
2026-09-14T01:04:25,7386729,OK,34.2
2026-09-14T01:04:31,7391849,OK,34.0
2026-09-14T01:04:36,7397048,OK,38.1
2026-09-14T01:04:41,7402129,OK,36.8
2026-09-14T01:04:47,7407788,OK,34.8
2026-09-14T01:04:52,7413230,OK,37.3
2026-09-14T01:04:57,7418468,OK,34.2
2026-09-14T01:05:02,7423593,OK,34.2
2026-09-14T01:05:07,7428713,OK,35.1
2026-09-14T01:05:13,7433791,OK,34.5
2026-09-14T01:05:18,7439240,OK,35.2
2026-09-14T01:05:24,7444668,OK,34.5
2026-09-14T01:05:29,7450091,OK,38.9
2026-09-14T01:05:34,7455333,OK,34.0
2026-09-14T01:05:39,7460657,OK,34.1
2026-09-14T01:05:44,7465734,OK,34.1
2026-09-14T01:05:50,7471009,OK,34.1
2026-09-14T01:05:55,7476122,OK,34.1
2026-09-14T01:06:00,7481342,OK,34.3
2026-09-14T01:06:05,7486466,OK,34.3
2026-09-14T01:06:10,7491543,OK,34.4
2026-09-14T01:06:15,7496628,OK,36.2
2026-09-14T01:06:21,7501707,OK,34.1
2026-09-14T01:06:26,7507322,OK,34.5
2026-09-14T01:06:32,7512774,OK,34.0
2026-09-14T01:06:37,7518282,OK,33.6
2026-09-14T01:06:42,7523419,OK,34.3
2026-09-14T01:06:47,7528669,OK,35.0
2026-09-14T01:06:53,7533748,OK,35.3
2026-09-14T01:06:58,7539374,OK,34.1
2026-09-14T01:07:03,7544646,OK,35.6
2026-09-14T01:07:08,7549724,OK,33.7
2026-09-14T01:07:14,7554805,OK,34.6
2026-09-14T01:07:19,7560101,OK,34.9
2026-09-14T01:07:26,7565211,OK,34.3
2026-09-14T01:07:31,7572300,OK,34.8
2026-09-14T01:07:36,7577396,OK,34.6
2026-09-14T01:07:41,7582481,OK,34.1
2026-09-14T01:07:46,7587737,OK,34.2
2026-09-14T01:07:52,7592949,OK,34.4
2026-09-14T01:07:57,7598182,OK,34.7
2026-09-14T01:08:02,7603394,OK,34.6
2026-09-14T01:08:07,7608627,OK,33.9
2026-09-14T01:08:12,7613704,OK,34.5
2026-09-14T01:08:18,7618969,OK,34.1
2026-09-14T01:08:23,7624212,OK,35.3
2026-09-14T01:08:28,7629313,OK,34.2
2026-09-14T01:08:33,7634434,OK,34.0
2026-09-14T01:08:38,7639553,OK,34.1
2026-09-14T01:08:43,7644684,OK,35.9
2026-09-14T01:08:48,7649794,OK,34.3
2026-09-14T01:08:54,7654913,OK,34.3
2026-09-14T01:08:59,7660034,OK,34.1
2026-09-14T01:09:04,7665154,OK,34.2
2026-09-14T01:09:09,7670365,OK,34.4
2026-09-14T01:09:15,7675981,OK,34.3
2026-09-14T01:09:20,7681229,OK,33.6
2026-09-14T01:09:25,7686351,OK,34.2
2026-09-14T01:09:30,7691471,OK,34.3
2026-09-14T01:09:36,7696631,OK,34.2
2026-09-14T01:09:41,7702294,OK,34.0
2026-09-14T01:09:47,7707736,OK,34.2
2026-09-14T01:09:52,7713353,OK,33.9
2026-09-14T01:09:58,7718986,OK,34.0
2026-09-14T01:10:04,7724617,OK,36.2
2026-09-14T01:10:11,7730250,OK,35.8
2026-09-14T01:10:16,7737480,OK,34.2
2026-09-14T01:10:21,7742569,OK,34.1
2026-09-14T01:10:26,7747689,OK,34.0
2026-09-14T01:10:32,7752766,OK,34.2
2026-09-14T01:10:37,7758410,OK,35.4
2026-09-14T01:10:42,7763564,OK,35.9
2026-09-14T01:10:47,7768632,OK,38.0
2026-09-14T01:10:53,7773742,OK,37.6
2026-09-14T01:10:58,7779402,OK,34.6
2026-09-14T01:11:03,7784694,OK,34.2
2026-09-14T01:11:08,7789776,OK,34.0
2026-09-14T01:11:14,7794853,OK,34.2
2026-09-14T01:11:19,7800497,OK,35.1
2026-09-14T01:11:26,7805576,OK,34.9
2026-09-14T01:11:31,7812648,OK,34.5
2026-09-14T01:11:36,7817732,OK,38.1
2026-09-14T01:11:41,7822852,OK,37.2
2026-09-14T01:11:47,7827972,OK,34.2
2026-09-14T01:11:54,7833092,OK,33.9
2026-09-14T01:11:59,7840194,OK,34.1
2026-09-14T01:12:04,7845268,OK,34.1
2026-09-14T01:12:09,7850878,OK,34.3
2026-09-14T01:12:15,7855954,OK,34.0
2026-09-14T01:12:20,7861132,OK,34.9
2026-09-14T01:12:26,7866750,OK,35.3
2026-09-14T01:12:31,7872383,OK,34.6
2026-09-14T01:12:36,7877634,OK,34.4
2026-09-14T01:12:41,7882766,OK,34.1
2026-09-14T01:12:46,7887887,OK,34.2
2026-09-14T01:12:52,7893016,OK,34.2
2026-09-14T01:12:57,7898117,OK,34.3
2026-09-14T01:13:02,7903327,OK,34.1
2026-09-14T01:13:08,7908940,OK,34.0
2026-09-14T01:13:13,7914017,OK,34.2
2026-09-14T01:13:18,7919109,OK,37.5
2026-09-14T01:13:23,7924239,OK,34.1
2026-09-14T01:13:28,7929349,OK,36.0
2026-09-14T01:13:34,7934882,OK,34.2
2026-09-14T01:13:39,7940079,OK,34.3
2026-09-14T01:13:44,7945163,OK,36.1
2026-09-14T01:13:49,7950822,OK,35.4
2026-09-14T01:13:54,7955901,OK,35.4
2026-09-14T01:14:00,7960992,OK,34.1
2026-09-14T01:14:05,7966111,OK,36.5
2026-09-14T01:14:10,7971312,OK,34.0
2026-09-14T01:14:15,7976398,OK,34.3
2026-09-14T01:14:21,7982054,OK,34.6
2026-09-14T01:14:26,7987506,OK,34.1
2026-09-14T01:14:31,7992743,OK,34.2
2026-09-14T01:14:36,7997895,OK,36.7
2026-09-14T01:14:42,8002985,OK,34.9
2026-09-14T01:14:47,8008096,OK,33.5
2026-09-14T01:14:52,8013172,OK,34.2
2026-09-14T01:14:58,8018626,OK,38.5
2026-09-14T01:15:03,8024253,OK,34.3
2026-09-14T01:15:08,8029366,OK,33.8
2026-09-14T01:15:14,8034806,OK,38.0
2026-09-14T01:15:19,8040063,OK,36.5
2026-09-14T01:15:26,8045165,OK,34.8
2026-09-14T01:15:31,8052263,OK,34.2
2026-09-14T01:15:36,8057351,OK,35.3
2026-09-14T01:15:41,8062476,OK,34.1
2026-09-14T01:15:46,8067591,OK,35.8
2026-09-14T01:15:51,8072711,OK,34.7
2026-09-14T01:15:57,8077821,OK,34.1
2026-09-14T01:16:02,8083431,OK,34.1
2026-09-14T01:16:07,8088683,OK,33.5
2026-09-14T01:16:13,8093760,OK,34.2
2026-09-14T01:16:18,8099026,OK,34.0
2026-09-14T01:16:23,8104238,OK,34.8
2026-09-14T01:16:29,8109853,OK,38.6
2026-09-14T01:16:34,8115483,OK,36.1
2026-09-14T01:16:39,8120563,OK,34.5
2026-09-14T01:16:45,8125640,OK,34.1
2026-09-14T01:16:50,8131355,OK,34.5
2026-09-14T01:16:56,8136987,OK,34.0
2026-09-14T01:17:01,8142429,OK,34.1
2026-09-14T01:17:06,8147675,OK,35.3
2026-09-14T01:17:12,8152754,OK,34.2
2026-09-14T01:17:17,8158388,OK,34.2
2026-09-14T01:17:23,8163732,OK,36.4
2026-09-14T01:17:28,8169142,OK,34.1
2026-09-14T01:17:34,8174773,OK,34.1
2026-09-14T01:17:40,8180405,OK,34.3
2026-09-14T01:17:45,8186047,OK,34.1
2026-09-14T01:17:50,8191379,OK,34.6
2026-09-14T01:17:56,8196459,OK,34.2
2026-09-14T01:18:01,8202114,OK,34.3
2026-09-14T01:18:07,8207556,OK,34.1
2026-09-14T01:18:12,8213173,OK,34.6
2026-09-14T01:18:17,8218805,OK,36.1
2026-09-14T01:18:22,8223885,OK,34.1
2026-09-14T01:18:28,8228975,OK,34.7
2026-09-14T01:18:33,8234135,OK,34.2
2026-09-14T01:18:38,8239418,OK,34.5
2026-09-14T01:18:43,8244630,OK,35.1
2026-09-14T01:18:49,8249963,OK,40.2
2026-09-14T01:18:54,8255087,OK,34.2
2026-09-14T01:18:59,8260207,OK,35.0
2026-09-14T01:19:04,8265407,OK,34.1
2026-09-14T01:19:10,8270650,OK,34.5
2026-09-14T01:19:15,8276152,OK,34.2
2026-09-14T01:19:20,8281402,OK,34.1
2026-09-14T01:19:25,8286524,OK,35.3
2026-09-14T01:19:31,8291724,OK,34.3
2026-09-14T01:19:36,8297347,OK,35.2
2026-09-14T01:19:41,8302487,OK,34.4
2026-09-14T01:19:47,8307910,OK,34.2
2026-09-14T01:19:52,8313163,OK,35.4
2026-09-14T01:19:57,8318299,OK,34.2
2026-09-14T01:20:02,8323389,OK,36.6
2026-09-14T01:20:07,8328510,OK,33.5
2026-09-14T01:20:12,8333586,OK,34.2
2026-09-14T01:20:17,8338837,OK,34.4
2026-09-14T01:20:23,8343916,OK,35.1
2026-09-14T01:20:29,8349574,OK,36.0
2026-09-14T01:20:34,8355204,OK,34.8
2026-09-14T01:20:40,8360546,OK,35.1
2026-09-14T01:20:45,8366161,OK,34.3
2026-09-14T01:20:52,8371413,OK,34.2
2026-09-14T01:20:57,8378514,OK,38.2
2026-09-14T01:21:02,8383601,OK,35.8
2026-09-14T01:21:07,8388721,OK,36.8
2026-09-14T01:21:13,8393800,OK,34.1
2026-09-14T01:21:18,8399441,OK,34.5
2026-09-14T01:21:24,8404883,OK,34.1
2026-09-14T01:21:29,8410120,OK,40.4
2026-09-14T01:21:34,8415203,OK,34.2
2026-09-14T01:21:40,8420843,OK,34.3
2026-09-14T01:21:45,8426305,OK,34.1
2026-09-14T01:21:50,8431422,OK,35.2
2026-09-14T01:21:55,8436542,OK,36.2
2026-09-14T01:22:00,8441664,OK,34.0
2026-09-14T01:22:05,8446784,OK,36.4
2026-09-14T01:22:11,8451903,OK,36.1
2026-09-14T01:22:16,8457112,OK,36.7
2026-09-14T01:22:21,8462535,OK,34.0
2026-09-14T01:22:27,8467964,OK,34.4
2026-09-14T01:22:32,8473390,OK,34.2
2026-09-14T01:22:38,8479007,OK,34.2
2026-09-14T01:22:43,8484269,OK,34.1
2026-09-14T01:22:48,8489381,OK,35.4
2026-09-14T01:22:54,8494582,OK,36.4
2026-09-14T01:22:59,8500204,OK,34.0
2026-09-14T01:23:05,8505646,OK,34.2
2026-09-14T01:23:10,8511263,OK,34.2
2026-09-14T01:23:16,8516705,OK,34.3
2026-09-14T01:23:21,8522322,OK,34.3
2026-09-14T01:23:27,8527765,OK,35.3
2026-09-14T01:23:32,8533382,OK,34.1
2026-09-14T01:23:37,8538634,OK,36.2
2026-09-14T01:23:42,8543856,OK,35.3
2026-09-14T01:23:48,8548935,OK,34.3
2026-09-14T01:23:53,8554389,OK,34.3
2026-09-14T01:23:59,8559836,OK,36.0
2026-09-14T01:24:04,8565043,OK,34.1
2026-09-14T01:24:09,8570286,OK,34.1
2026-09-14T01:24:14,8575398,OK,39.0
2026-09-14T01:24:19,8580518,OK,34.3
2026-09-14T01:24:24,8585640,OK,34.1
2026-09-14T01:24:30,8590838,OK,33.9
2026-09-14T01:24:35,8596461,OK,34.2
2026-09-14T01:24:41,8601904,OK,34.4
2026-09-14T01:24:46,8607520,OK,35.9
2026-09-14T01:24:51,8612599,OK,34.1
2026-09-14T01:24:56,8617696,OK,34.3
2026-09-14T01:25:02,8622840,OK,34.1
2026-09-14T01:25:07,8628027,OK,34.2
2026-09-14T01:25:12,8633152,OK,34.2
2026-09-14T01:25:17,8638273,OK,38.0
2026-09-14T01:25:22,8643393,OK,34.8
2026-09-14T01:25:27,8648513,OK,35.5
2026-09-14T01:25:32,8653643,OK,34.7
2026-09-14T01:25:37,8658760,OK,34.3
2026-09-14T01:25:43,8663873,OK,34.1
2026-09-14T01:25:48,8669025,OK,37.8
2026-09-14T01:25:53,8674113,OK,34.2
2026-09-14T01:25:58,8679320,OK,34.2
2026-09-14T01:26:04,8684936,OK,34.2
2026-09-14T01:26:09,8690188,OK,35.1
2026-09-14T01:26:14,8695400,OK,34.2
2026-09-14T01:26:19,8700823,OK,35.1
2026-09-14T01:26:25,8705935,OK,34.3
2026-09-14T01:26:30,8711380,OK,34.1
2026-09-14T01:26:36,8716987,OK,34.1
2026-09-14T01:26:42,8722619,OK,34.2
2026-09-14T01:26:47,8728351,OK,35.4
2026-09-14T01:26:53,8733796,OK,34.1
2026-09-14T01:26:58,8739413,OK,34.2
2026-09-14T01:27:04,8745045,OK,34.0
2026-09-14T01:27:09,8750297,OK,36.3
2026-09-14T01:27:14,8755429,OK,34.2
2026-09-14T01:27:19,8760549,OK,34.3
2026-09-14T01:27:25,8765751,OK,38.6
2026-09-14T01:27:30,8771362,OK,34.0
2026-09-14T01:27:36,8776994,OK,34.2
2026-09-14T01:27:41,8782147,OK,34.0
2026-09-14T01:27:46,8787266,OK,34.3
2026-09-14T01:27:51,8792416,OK,33.5
2026-09-14T01:27:56,8797593,OK,34.1
2026-09-14T01:28:02,8802676,OK,34.2
2026-09-14T01:28:07,8808139,OK,34.1
2026-09-14T01:28:12,8813486,OK,34.6
2026-09-14T01:28:17,8818701,OK,36.5
2026-09-14T01:28:23,8823790,OK,34.7
2026-09-14T01:28:28,8829234,OK,34.1
2026-09-14T01:28:33,8834561,OK,34.2
2026-09-14T01:28:38,8839796,OK,36.8
2026-09-14T01:28:44,8844929,OK,34.2
2026-09-14T01:28:49,8850038,OK,34.3
2026-09-14T01:28:54,8855158,OK,37.3
2026-09-14T01:28:59,8860318,OK,34.4
2026-09-14T01:29:05,8865981,OK,36.7
2026-09-14T01:29:10,8871061,OK,34.1
2026-09-14T01:29:15,8876150,OK,34.1
2026-09-14T01:29:20,8881270,OK,34.3
2026-09-14T01:29:25,8886390,OK,34.4
2026-09-14T01:29:31,8891601,OK,34.2
2026-09-14T01:29:38,8897213,OK,34.1
2026-09-14T01:29:43,8904395,OK,35.2
2026-09-14T01:29:49,8910013,OK,34.6
2026-09-14T01:29:54,8915265,OK,34.6
2026-09-14T01:29:59,8920399,OK,34.1
2026-09-14T01:30:04,8925508,OK,34.0
2026-09-14T01:30:10,8930617,OK,35.8
2026-09-14T01:30:15,8936228,OK,34.3
2026-09-14T01:30:21,8941670,OK,36.4
2026-09-14T01:30:26,8947099,OK,35.0
2026-09-14T01:30:32,8952715,OK,35.9
2026-09-14T01:30:37,8958157,OK,34.1
2026-09-14T01:30:42,8963774,OK,34.1
2026-09-14T01:30:47,8968851,OK,34.0
2026-09-14T01:30:53,8973928,OK,34.8
2026-09-14T01:30:58,8979544,OK,34.3
2026-09-14T01:31:03,8984623,OK,34.2
2026-09-14T01:31:08,8989715,OK,36.0
2026-09-14T01:31:14,8994823,OK,34.1
2026-09-14T01:31:19,9000243,OK,37.1
2026-09-14T01:31:24,9005671,OK,34.2
2026-09-14T01:31:30,9010908,OK,34.0
2026-09-14T01:31:35,9016030,OK,34.5
2026-09-14T01:31:40,9021107,OK,34.2
2026-09-14T01:31:46,9026750,OK,34.7
2026-09-14T01:31:51,9032203,OK,34.2
2026-09-14T01:31:56,9037810,OK,34.2
2026-09-14T01:32:01,9042892,OK,34.1
2026-09-14T01:32:07,9047979,OK,34.8
2026-09-14T01:32:12,9053090,OK,36.7
2026-09-14T01:32:17,9058700,OK,37.3
2026-09-14T01:32:22,9063780,OK,34.2
2026-09-14T01:32:28,9068869,OK,35.3
2026-09-14T01:32:33,9074020,OK,34.1
2026-09-14T01:32:39,9079210,OK,34.0
2026-09-14T01:32:44,9085425,OK,35.3
2026-09-14T01:32:50,9091059,OK,33.9
2026-09-14T01:32:55,9096142,OK,34.4
2026-09-14T01:33:00,9101228,OK,34.4
2026-09-14T01:33:05,9106348,OK,34.5
2026-09-14T01:33:10,9111468,OK,35.6
2026-09-14T01:33:15,9116598,OK,34.3
2026-09-14T01:33:20,9121709,OK,34.2
2026-09-14T01:33:25,9126828,OK,35.2
2026-09-14T01:33:31,9131979,OK,34.3
2026-09-14T01:33:36,9137068,OK,35.1
2026-09-14T01:33:41,9142189,OK,34.2
2026-09-14T01:33:46,9147308,OK,35.4
2026-09-14T01:33:51,9152429,OK,34.3
2026-09-14T01:33:56,9157548,OK,35.6
2026-09-14T01:34:01,9162669,OK,34.2
2026-09-14T01:34:07,9167878,OK,34.3
2026-09-14T01:34:12,9173211,OK,34.6
2026-09-14T01:34:17,9178336,OK,34.1
2026-09-14T01:34:22,9183457,OK,34.2
2026-09-14T01:34:27,9188606,OK,33.8
2026-09-14T01:34:32,9193696,OK,35.1
2026-09-14T01:34:37,9198826,OK,34.1
2026-09-14T01:34:43,9203926,OK,34.2
2026-09-14T01:34:48,9209537,OK,37.3
2026-09-14T01:34:53,9214617,OK,34.0
2026-09-14T01:34:58,9219706,OK,34.2
2026-09-14T01:35:04,9224916,OK,34.3
2026-09-14T01:35:09,9230529,OK,35.3
2026-09-14T01:35:14,9235608,OK,35.0
2026-09-14T01:35:19,9240699,OK,34.2
2026-09-14T01:35:24,9245819,OK,34.3
2026-09-14T01:35:30,9250938,OK,35.8
2026-09-14T01:35:35,9256089,OK,34.2
2026-09-14T01:35:40,9261179,OK,34.4
2026-09-14T01:35:45,9266299,OK,33.9
2026-09-14T01:35:50,9271418,OK,42.0
2026-09-14T01:35:55,9276539,OK,35.4
2026-09-14T01:36:00,9281659,OK,35.2
2026-09-14T01:36:07,9286778,OK,38.4
2026-09-14T01:36:12,9293229,OK,36.6
2026-09-14T01:36:17,9298350,OK,34.1
2026-09-14T01:36:22,9303470,OK,35.0
2026-09-14T01:36:27,9308581,OK,34.3
2026-09-14T01:36:33,9314001,OK,36.0
2026-09-14T01:36:38,9319238,OK,34.1
2026-09-14T01:36:44,9324741,OK,35.4
2026-09-14T01:36:49,9330370,OK,35.4
2026-09-14T01:36:55,9335812,OK,35.9
2026-09-14T01:37:00,9341429,OK,36.8
2026-09-14T01:37:05,9346570,OK,34.7
2026-09-14T01:37:11,9351702,OK,34.8
2026-09-14T01:37:16,9357212,OK,37.1
2026-09-14T01:37:22,9362831,OK,43.8
2026-09-14T01:37:27,9368274,OK,35.0
2026-09-14T01:37:32,9373891,OK,35.6
2026-09-14T01:37:38,9378969,OK,34.1
2026-09-14T01:37:43,9384061,OK,34.2
2026-09-14T01:37:48,9389147,OK,34.3
2026-09-14T01:37:53,9394237,OK,35.3
2026-09-14T01:37:59,9399711,OK,34.3
2026-09-14T01:38:04,9405140,OK,35.1
2026-09-14T01:38:09,9410221,OK,34.3
2026-09-14T01:38:15,9415875,OK,38.0
2026-09-14T01:38:20,9421317,OK,34.9
2026-09-14T01:38:26,9426396,OK,36.8
2026-09-14T01:38:31,9432154,OK,34.0
2026-09-14T01:38:37,9437789,OK,38.2
2026-09-14T01:38:42,9443421,OK,39.3
2026-09-14T01:38:47,9448753,OK,34.6
2026-09-14T01:38:52,9453832,OK,34.2
2026-09-14T01:38:58,9458916,OK,34.6
2026-09-14T01:39:05,9464115,OK,33.9
2026-09-14T01:39:10,9471169,OK,34.2
2026-09-14T01:39:16,9476804,OK,47.1
2026-09-14T01:39:21,9482234,OK,34.2
2026-09-14T01:39:27,9487863,OK,38.6
2026-09-14T01:39:33,9493495,OK,37.0
2026-09-14T01:39:38,9499127,OK,38.0
2026-09-14T01:39:43,9504379,OK,34.4
2026-09-14T01:39:48,9509503,OK,34.2
2026-09-14T01:39:55,9514622,OK,34.8
2026-09-14T01:40:00,9521721,OK,34.1
2026-09-14T01:40:06,9526889,OK,34.0
2026-09-14T01:40:12,9532510,OK,37.0
2026-09-14T01:40:17,9538144,OK,35.3
2026-09-14T01:40:23,9543774,OK,37.1
2026-09-14T01:40:28,9549406,OK,37.8
2026-09-14T01:40:33,9554848,OK,34.4
2026-09-14T01:40:39,9559925,OK,34.5
2026-09-14T01:40:45,9565585,OK,34.7
2026-09-14T01:40:50,9571027,OK,34.0
2026-09-14T01:40:55,9576645,OK,37.0
2026-09-14T01:41:01,9581897,OK,34.3
2026-09-14T01:41:06,9587019,OK,37.2
2026-09-14T01:41:11,9592099,OK,34.0
2026-09-14T01:41:16,9597176,OK,34.1
2026-09-14T01:41:21,9602277,OK,35.4
2026-09-14T01:41:26,9607397,OK,34.2
2026-09-14T01:41:32,9612474,OK,34.5
2026-09-14T01:41:37,9618017,OK,35.4
2026-09-14T01:41:42,9623647,OK,37.0
2026-09-14T01:41:47,9628771,OK,33.7
2026-09-14T01:41:52,9633847,OK,34.3
2026-09-14T01:41:58,9638924,OK,34.3
2026-09-14T01:42:04,9644537,OK,35.4
2026-09-14T01:42:09,9650169,OK,34.9
2026-09-14T01:42:14,9655247,OK,34.5
2026-09-14T01:42:19,9660338,OK,35.9
2026-09-14T01:42:24,9665458,OK,34.7
2026-09-14T01:42:29,9670568,OK,34.2
2026-09-14T01:42:35,9675988,OK,34.6
2026-09-14T01:42:40,9681348,OK,34.8
2026-09-14T01:42:45,9686481,OK,35.4
2026-09-14T01:42:50,9691559,OK,34.0
2026-09-14T01:42:57,9696791,OK,35.2
2026-09-14T01:43:02,9703891,OK,34.3
2026-09-14T01:43:08,9708979,OK,35.6
2026-09-14T01:43:13,9714197,OK,34.1
2026-09-14T01:43:18,9719312,OK,35.5
2026-09-14T01:43:24,9724731,OK,34.2
2026-09-14T01:43:29,9730179,OK,34.0
2026-09-14T01:43:34,9735296,OK,35.0
2026-09-14T01:43:39,9740415,OK,34.1
2026-09-14T01:43:44,9745536,OK,36.1
2026-09-14T01:43:49,9750736,OK,34.6
2026-09-14T01:43:54,9755814,OK,34.1
2026-09-14T01:43:59,9760898,OK,34.3
2026-09-14T01:44:05,9765974,OK,34.1
2026-09-14T01:44:10,9771237,OK,35.7
2026-09-14T01:44:15,9776315,OK,34.5
2026-09-14T01:44:21,9781959,OK,34.9
2026-09-14T01:44:26,9787066,OK,34.6
2026-09-14T01:44:31,9792321,OK,34.0
2026-09-14T01:44:37,9797744,OK,34.1
2026-09-14T01:44:42,9803361,OK,34.6
2026-09-14T01:44:47,9808693,OK,34.4
2026-09-14T01:44:53,9813810,OK,37.8
2026-09-14T01:44:58,9819088,OK,34.1
2026-09-14T01:45:03,9824180,OK,35.4
2026-09-14T01:45:08,9829300,OK,35.6
2026-09-14T01:45:13,9834424,OK,34.2
2026-09-14T01:45:18,9839540,OK,36.1
2026-09-14T01:45:23,9844661,OK,34.9
2026-09-14T01:45:29,9849810,OK,34.9
2026-09-14T01:45:34,9855097,OK,36.5
2026-09-14T01:45:39,9860234,OK,34.2
2026-09-14T01:45:44,9865345,OK,37.2
2026-09-14T01:45:49,9870466,OK,34.8
2026-09-14T01:45:54,9875569,OK,36.1
2026-09-14T01:46:00,9880996,OK,34.4
2026-09-14T01:46:05,9886423,OK,34.2
2026-09-14T01:46:10,9891503,OK,34.8
2026-09-14T01:46:15,9896581,OK,35.8
2026-09-14T01:46:20,9901698,OK,35.2
2026-09-14T01:46:25,9906848,OK,34.8
2026-09-14T01:46:31,9911938,OK,35.3
2026-09-14T01:46:36,9917058,OK,35.9
2026-09-14T01:46:41,9922189,OK,34.2
2026-09-14T01:46:46,9927388,OK,34.3
2026-09-14T01:46:52,9932811,OK,34.1
2026-09-14T01:46:57,9938048,OK,40.8
2026-09-14T01:47:02,9943248,OK,42.2
2026-09-14T01:47:08,9948795,OK,34.1
2026-09-14T01:47:13,9954022,OK,35.3
2026-09-14T01:47:18,9959155,OK,34.1
2026-09-14T01:47:23,9964266,OK,34.5
2026-09-14T01:47:29,9969465,OK,34.8
2026-09-14T01:47:34,9975191,OK,37.4
2026-09-14T01:47:39,9980544,OK,35.2
2026-09-14T01:47:44,9985678,OK,40.4
2026-09-14T01:47:49,9990786,OK,34.0
2026-09-14T01:47:55,9995872,OK,35.1
2026-09-14T01:48:00,10001358,OK,34.1
2026-09-14T01:48:05,10006455,OK,34.7
2026-09-14T01:48:10,10011575,OK,34.4
2026-09-14T01:48:16,10016779,OK,34.1
2026-09-14T01:48:21,10022409,OK,34.3
2026-09-14T01:48:27,10027840,OK,35.0
2026-09-14T01:48:32,10033266,OK,34.0
2026-09-14T01:48:39,10038884,OK,34.8
2026-09-14T01:48:45,10045930,OK,34.3
2026-09-14T01:48:51,10051582,OK,34.3
2026-09-14T01:48:56,10057213,OK,35.1
2026-09-14T01:49:02,10062641,OK,34.2
2026-09-14T01:49:07,10068383,OK,34.7
2026-09-14T01:49:12,10073717,OK,33.8
2026-09-14T01:49:18,10078952,OK,35.1
2026-09-14T01:49:23,10084094,OK,34.2
2026-09-14T01:49:28,10089196,OK,35.9
2026-09-14T01:49:33,10094415,OK,42.5
2026-09-14T01:49:38,10099538,OK,37.6
